priority,tier,session,signal,q,body,source,topics,title,url,path
807,2,v1-PROMPT-EXPLORE,5,0.77,17134,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 41 degrees,https://web.archive.org/web/20160326224900/http://www.tx4.us/mh/mh041.htm,
808,2,v1-PROMPT-EXPLORE,5,0.77,17134,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 41 degrees,https://web.archive.org/web/20160326092613/http://www.tx4.us/mh/mh041.htm,
809,2,v1-PROMPT-EXPLORE,5,0.77,17129,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 51 degrees,https://web.archive.org/web/20160326153139/http://www.tx4.us/mh/mh051.htm,
810,2,v1-PROMPT-EXPLORE,5,0.77,17128,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 47 degrees,https://web.archive.org/web/20160326153123/http://www.tx4.us/mh/mh047.htm,
811,2,v1-PROMPT-EXPLORE,5,0.77,17122,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 55 degrees,https://web.archive.org/web/20170209215652/http://tx4.us/mh/mh055.htm,
812,2,v1-PROMPT-EXPLORE,5,0.77,17121,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 77 degrees,https://web.archive.org/web/20160326221346/http://www.tx4.us/mh/mh077.htm,
813,2,v1-PROMPT-EXPLORE,5,0.77,17121,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 77 degrees,https://web.archive.org/web/20160326153218/http://www.tx4.us/mh/mh077.htm,
814,2,v1-PROMPT-EXPLORE,5,0.77,17121,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 77 degrees,https://web.archive.org/web/20160326214418/http://www.tx4.us/mh/mh077.htm,
815,2,v1-PROMPT-EXPLORE,5,0.77,17121,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 77 degrees,https://web.archive.org/web/20160326160544/http://www.tx4.us/mh/mh077.htm,
816,2,v1-PROMPT-EXPLORE,5,0.77,17120,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 52 degrees,https://web.archive.org/web/20160327040813/http://www.tx4.us/mh/mh052.htm,
817,2,v1-PROMPT-EXPLORE,5,0.77,17120,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 52 degrees,https://web.archive.org/web/20170209214756/http://tx4.us/mh/mh052.htm,
818,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 57 degrees,https://web.archive.org/web/20170210062723/http://tx4.us/mh/mh057.htm,
819,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 69 degrees,https://web.archive.org/web/20160327040545/http://www.tx4.us/mh/mh069.htm,
820,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 70 degrees,https://web.archive.org/web/20160327040725/http://www.tx4.us/mh/mh070.htm,
821,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 57 degrees,https://web.archive.org/web/20160326152920/http://www.tx4.us/mh/mh057.htm,
822,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 64 degrees,https://web.archive.org/web/20160326222426/http://www.tx4.us/mh/mh064.htm,
823,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 79 degrees,https://web.archive.org/web/20160326215424/http://www.tx4.us/mh/mh079.htm,
824,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 63 degrees,https://web.archive.org/web/20160326092550/http://www.tx4.us/mh/mh063.htm,
825,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 59 degrees,https://web.archive.org/web/20160326153436/http://www.tx4.us/mh/mh059.htm,
826,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 57 degrees,https://web.archive.org/web/20160327040738/http://www.tx4.us/mh/mh057.htm,
827,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 58 degrees,https://web.archive.org/web/20160326215015/http://www.tx4.us/mh/mh058.htm,
828,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 71 degrees,https://web.archive.org/web/20160314185630/http://tx4.us/mh/mh071.htm,
829,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 76 degrees,https://web.archive.org/web/20170210062848/http://tx4.us/mh/mh076.htm,
830,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 76 degrees,https://web.archive.org/web/20160326153123/http://www.tx4.us/mh/mh076.htm,
831,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 58 degrees,https://web.archive.org/web/20160326214906/http://www.tx4.us/mh/mh058.htm,
832,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 69 degrees,https://web.archive.org/web/20160326091854/http://www.tx4.us/mh/mh069.htm,
833,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 57 degrees,https://web.archive.org/web/20170209190134/http://tx4.us/mh/mh057.htm,
834,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 65 degrees,https://web.archive.org/web/20160326214357/http://www.tx4.us/mh/mh065.htm,
835,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 79 degrees,https://web.archive.org/web/20160327035736/http://www.tx4.us/mh/mh079.htm,
836,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 57 degrees,https://web.archive.org/web/20160326153052/http://www.tx4.us/mh/mh057.htm,
837,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 61 degrees,https://web.archive.org/web/20160326153146/http://www.tx4.us/mh/mh061.htm,
838,2,v1-PROMPT-EXPLORE,5,0.77,17060,web.archive.org,Color & Palette|Web & UI,THE MOTHER OF ALL HTML COLOR/COLOUR CHARTS hue order page 65 degrees,https://web.archive.org/web/20160326214912/http://www.tx4.us/mh/mh065.htm,
839,2,v1-PROMPT-EXPLORE,5,0.84,9168,web.archive.org,Layout & Grid|Web & UI,visual hierarchy,https://web.archive.org/web/20240526160150/https://gistbok.ucgis.org/topic-keywords/visual-hierarchy,
840,2,v2-overnight,5,0.86,8000,en.wikipedia.org,Movement & History|Photography,Graphic design - Wikipedia,https://en.wikipedia.org/wiki/Graphic_design,
841,2,v2-overnight,5,0.86,8000,en.wikipedia.org,Editorial & Print|Movement & History,Graphic design - Wikipedia,https://en.wikipedia.org/wiki/Editorial_design,
842,2,v2-overnight,5,0.86,8000,en.wikipedia.org,Color & Palette|Architecture & Brutalism,Design - Wikipedia,https://en.wikipedia.org/wiki/Design,
843,2,v2-overnight,5,0.85,8000,en.wikipedia.org,Web & UI|AI & Design,Stefan Sagmeister - Wikipedia,https://en.wikipedia.org/wiki/Stefan_Sagmeister,
844,2,v2-overnight,5,0.87,8000,en.wikipedia.org,Movement & History|Process & Studio,International Typographic Style - Wikipedia,https://en.wikipedia.org/wiki/International_Typographic_Style,
845,2,v2-overnight,5,0.94,8000,en.wikipedia.org,Color & Palette|Photography,CMYK color model - Wikipedia,https://en.wikipedia.org/wiki/CMYK_color_model,
846,2,v2-overnight,5,0.91,8000,en.wikipedia.org,Typography & Type|Web & UI,Typeface - Wikipedia,https://en.wikipedia.org/wiki/Typeface,
847,2,v2-overnight,5,0.85,8000,en.wikipedia.org,Typography & Type|Minimalism,Leading - Wikipedia,https://en.wikipedia.org/wiki/Leading,
848,2,v2-overnight,5,0.85,8000,en.wikipedia.org,Editorial & Print|Material & 3D,Letter spacing - Wikipedia,https://en.wikipedia.org/wiki/Tracking_(typography),
849,2,v2-overnight,5,0.85,8000,en.wikipedia.org,Typography & Type|Layout & Grid,Typographic alignment - Wikipedia,https://en.wikipedia.org/wiki/Alignment_(typesetting),
850,2,v2-overnight,5,0.95,8000,en.wikipedia.org,Web & UI|Typography & Type,Print design - Wikipedia,https://en.wikipedia.org/wiki/Print_design,
851,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Web & UI|Color & Palette,Industrial design - Wikipedia,https://en.wikipedia.org/wiki/Industrial_design,
852,2,v2-overnight,5,0.84,8000,en.wikipedia.org,Typography & Type|Architecture & Brutalism,Josef Müller-Brockmann - Wikipedia,https://en.wikipedia.org/wiki/Josef_M%C3%BCller-Brockmann,
853,2,v2-overnight,5,0.77,8000,en.wikipedia.org,Movement & History|Typography & Type,Swiss Style (design) - Wikipedia,https://en.wikipedia.org/wiki/Swiss_Style_(design),
854,2,v2-overnight,5,0.94,8000,en.wikipedia.org,Web & UI|Material & 3D,Flat design - Wikipedia,https://en.wikipedia.org/wiki/Flat_design,
855,2,v2-overnight,5,0.92,8000,en.wikipedia.org,Typography & Type|Color & Palette,Serif - Wikipedia,https://en.wikipedia.org/wiki/Serif,
856,2,v2-overnight,5,0.86,8000,en.wikipedia.org,Movement & History|Photography,Graphic design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Graphic_design&amp;action=edit&amp;section=,
857,2,v2-overnight,5,0.86,8000,en.wikipedia.org,Movement & History|Photography,Graphic design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Graphic_design&amp;action=edit,
858,2,v2-overnight,5,0.86,8000,web.archive.org,AI & Design|Movement & History,Vigencia de la Bauhaus en la formación académica de los diseñadores gráficos | Calle 14 re,https://web.archive.org/web/20220312145640/https://revistas.udistrital.edu.co/index.php/c14/article/view/10133,
859,2,v2-overnight,5,0.85,8000,web.archive.org,Editorial & Print|Color & Palette,Graphic Design &lt; College of the Sequoias,https://web.archive.org/web/20210922013152/https://catalog.cos.edu/areas-study/graphic-design/,
860,2,v2-overnight,5,0.85,8000,web.archive.org,Web & UI|AI & Design,How Graphic Design Can Make Flying Just a Little Bit Safer - Facts So Romantic - Nautilus,https://web.archive.org/web/20201111171148/http://nautil.us/blog/how-graphic-design-can-make-flying-just-a-little-bit-safer,
861,2,v2-overnight,5,0.85,8000,web.archive.org,Editorial & Print|Movement & History,V&amp;A &middot; William Morris: Literature And Book Design,https://web.archive.org/web/20220519122805/https://www.vam.ac.uk/articles/william-morris-text,
862,2,v2-overnight,5,0.89,8000,web.archive.org,Web & UI|AI & Design,Paul Shaw Letter Design &raquo; The Definitive Dwiggins no. 81A—W.A. Dwiggins and &#8220;g,https://web.archive.org/web/20200808204420/https://www.paulshawletterdesign.com/2020/05/the-definitive-dwiggins-no-81a-w-a-dwiggins-and-graphic-design-a-brief-rejoinder-to-steven-heller-and-bruce-kennett/,
863,2,v2-overnight,5,0.86,8000,en.wikipedia.org,Movement & History|Photography,Graphic design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Graphic_design&amp;oldid=1356856150,
864,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Typography & Type|Editorial & Print,Typography - Wikipedia,https://en.wikipedia.org/wiki/Typography,
865,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Web & UI|Color & Palette,Web design - Wikipedia,https://en.wikipedia.org/wiki/Web_design,
866,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Web & UI|Typography & Type,Print design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Print_design&amp;oldid=1343310350,
867,2,v2-overnight,5,0.85,8000,en.wikipedia.org,Typography & Type|Color & Palette,Kerning - Wikipedia,https://en.wikipedia.org/wiki/Kerning,
868,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Material & 3D|Color & Palette,Memphis Group - Wikipedia,https://en.wikipedia.org/w/index.php?title=Memphis_Group&amp;oldid=1353610323,
869,2,v2-overnight,5,0.93,8000,www.wikidata.org,AI & Design|Editorial & Print,Wikidata:Scholia - Wikidata,https://www.wikidata.org/wiki/Wikidata:Scholia,
870,2,v2-overnight,5,1.00,8000,web.archive.org,Editorial & Print|Color & Palette,Albert York and Giorgio Morandi / artcritical,https://web.archive.org/web/20140309022743/http://www.artcritical.com/2004/10/01/albert-york-and-giorgio-morandi/,
871,2,v2-overnight,5,1.00,8000,web.archive.org,Layout & Grid|Color & Palette,De Stijl Movement Overview | TheArtStory,https://web.archive.org/web/20221009060907/https://www.theartstory.org/movement/de-stijl/,
872,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Web & UI|Material & 3D,Flat design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Flat_design&amp;oldid=1354407772,
873,2,v2-overnight,5,0.97,8000,www.wikidata.org,Color & Palette|Music & Album,color - Wikidata,https://www.wikidata.org/wiki/Special:EntityPage/Q1075,
874,2,v2-overnight,5,0.97,8000,www.wikidata.org,Color & Palette|Music & Album,color - Wikidata,https://www.wikidata.org/wiki/Q1075,
875,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Layout & Grid|AI & Design,Visual hierarchy - Wikipedia,https://en.wikipedia.org/wiki/Visual_hierarchy,
876,2,v2-overnight,5,0.95,8000,en.wikipedia.org,Material & 3D|Color & Palette,Memphis Group - Wikipedia,https://en.wikipedia.org/wiki/Memphis_Group,
877,2,v2-overnight,5,0.93,8000,en.wikipedia.org,Color & Palette|Typography & Type,Color scheme - Wikipedia,https://en.wikipedia.org/wiki/Color_scheme,
878,2,v2-overnight,5,0.92,8000,en.wikipedia.org,Typography & Type|Editorial & Print,Letter case - Wikipedia,https://en.wikipedia.org/wiki/Letter_case,
879,2,v2-overnight,5,0.96,8000,en.wikipedia.org,Architecture & Brutalism|Color & Palette,Ettore Sottsass - Wikipedia,https://en.wikipedia.org/wiki/Ettore_Sottsass,
880,2,v2-overnight,5,0.96,8000,en.wikipedia.org,Architecture & Brutalism|Typography & Type,"Bauhaus University, Weimar - Wikipedia","https://en.wikipedia.org/wiki/Bauhaus_University,_Weimar",
881,2,v2-overnight,5,0.94,8000,en.wikipedia.org,Architecture & Brutalism|AI & Design,Alvar Aalto - Wikipedia,https://en.wikipedia.org/wiki/Alvar_Aalto,
882,2,v2-overnight,5,0.93,8000,en.wikipedia.org,Architecture & Brutalism|Web & UI,Olivetti - Wikipedia,https://en.wikipedia.org/wiki/Olivetti,
883,2,v2-overnight,5,0.83,8000,www.wikidata.org,Photography,Paul Rand - Wikidata,https://www.wikidata.org/wiki/Special:EntityPage/Q468160,
884,2,v2-overnight,5,0.83,8000,www.wikidata.org,Photography,Paul Rand - Wikidata,https://www.wikidata.org/wiki/Q468160,
885,2,v2-overnight,5,1.00,8000,en.wikipedia.org,Web & UI|Color & Palette,Industrial design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Industrial_design&amp;oldid=1352825302,
886,2,v2-overnight,5,1.00,8000,web.archive.org,Editorial & Print|AI & Design,"Kerry William Purcell, An Interview with Massimo Vignelli (Published in Grafik Magazine, N",https://web.archive.org/web/20120425141534/http://kerrywilliampurcell.tumblr.com/post/2473295932/an-interview-with-massimo-vignelli-published-in-grafik,
887,2,v2-overnight,5,0.87,8000,www.wikidata.org,Architecture & Brutalism|Photography,Lella Vignelli - Wikidata,https://www.wikidata.org/wiki/Q6520921,
888,2,v2-overnight,5,1.00,7999,en.wikipedia.org,Editorial & Print|Material & 3D,Page layout - Wikipedia,https://en.wikipedia.org/wiki/Page_layout,
889,2,v2-overnight,5,1.00,7999,en.wikipedia.org,Editorial & Print|Web & UI,American Institute of Graphic Arts - Wikipedia,https://en.wikipedia.org/wiki/AIGA,
890,2,v2-overnight,5,0.96,7999,en.wikipedia.org,Color & Palette|AI & Design,Paul Rand - Wikipedia,https://en.wikipedia.org/wiki/Paul_Rand,
891,2,v2-overnight,5,0.85,7999,web.archive.org,Editorial & Print|Web & UI,graphic design | art | Britannica,https://web.archive.org/web/20220313070810/https://www.britannica.com/art/graphic-design,
892,2,v2-overnight,5,1.00,7999,en.wikipedia.org,Editorial & Print|Material & 3D,Page layout - Wikipedia,https://en.wikipedia.org/w/index.php?title=Page_layout&amp;action=edit,
893,2,v2-overnight,5,1.00,7999,en.wikipedia.org,Editorial & Print|Material & 3D,Page layout - Wikipedia,https://en.wikipedia.org/w/index.php?title=Page_layout&amp;oldid=1354370518,
894,2,v2-overnight,5,0.94,7999,en.wikipedia.org,Color & Palette|Web & UI,Pantone - Wikipedia,https://en.wikipedia.org/wiki/Pantone,
895,2,v2-overnight,5,0.91,7999,en.wikipedia.org,Typography & Type|Color & Palette,Sans-serif - Wikipedia,https://en.wikipedia.org/wiki/Sans-serif,
896,2,v2-overnight,5,1.00,7999,web.archive.org,Web & UI|AI & Design,Wim Crouwel on his 80th Birthday - Design.nl,https://web.archive.org/web/20220127135632/http://design.nl/item/wim_crouwel_on_his_80th_birthday,
897,2,v2-overnight,5,1.00,7999,en.wikipedia.org,Color & Palette|AI & Design,Paul Rand - Wikipedia,https://en.wikipedia.org/w/index.php?title=Paul_Rand&amp;oldid=1355863297,
898,2,v2-overnight,5,1.00,7999,en.wikipedia.org,Editorial & Print|Web & UI,American Institute of Graphic Arts - Wikipedia,https://en.wikipedia.org/w/index.php?title=American_Institute_of_Graphic_Arts&amp;oldid=1352445728,
899,2,v1-PROMPT-EXPLORE,5,0.92,7968,web.archive.org,Typography & Type|Color & Palette,The Design of Symbols,https://web.archive.org/web/20111028093445/http://www.nytimes.com/2011/10/23/books/review/the-design-of-symbols.html,
900,2,v1-PROMPT-EXPLORE,5,0.92,7940,web.archive.org,Color & Palette|Editorial & Print,Film | Popular Topics on Imprint — Imprint-The Online Community for Graphic Designers,https://web.archive.org/web/20111028081600/http://imprint.printmag.com/film,
901,2,v1-PROMPT-EXPLORE,5,0.91,7902,en.wikipedia.org,Color & Palette,Button (computing) - Wikipedia,https://en.wikipedia.org/wiki/Button_(computing),
902,2,v2-overnight,5,1.00,7886,web.archive.org,AI & Design|Photography,European Design - 2007 Erik Spiekermann,https://web.archive.org/web/20120626143958/http://www.europeandesign.org/ed-awards/hall-of-fame/erik-spiekermann/,
903,2,v1-PROMPT-EXPLORE,5,0.89,7769,web.archive.org,Web & UI|Process & Studio,Mathias Bengtsson / - Design/Designer Information,https://web.archive.org/web/20091221073948/http://designmuseum.org/design/mathias-bengtsson,
904,2,v1-PROMPT-EXPLORE,5,0.89,7769,web.archive.org,Web & UI|Process & Studio,Mathias Bengtsson / - Design/Designer Information,https://web.archive.org/web/20091221083250/http://www.designmuseum.org/design/mathias-bengtsson,
905,2,v1-PROMPT-EXPLORE,5,0.89,7769,web.archive.org,Web & UI|Process & Studio,Mathias Bengtsson / - Design/Designer Information,https://web.archive.org/web/20091221072749/http://www.designmuseum.org/design/mathias-bengtsson,
906,2,v1-PROMPT-EXPLORE,5,0.92,7768,en.wikipedia.org,Color & Palette|Web & UI,Landor Associates - Wikipedia,https://en.wikipedia.org/wiki/Landor_Associates,
907,2,v1-PROMPT-EXPLORE,5,0.91,7633,en.wikipedia.org,Color & Palette|Editorial & Print,Wallpaper (magazine) - Wikipedia,https://en.wikipedia.org/wiki/Wallpaper_(magazine),
908,2,v1-PROMPT-EXPLORE,5,0.91,7508,en.wikipedia.org,Color & Palette,Erik Spiekermann - Wikipedia,https://en.wikipedia.org/wiki/Erik_Spiekermann,
909,2,v2-overnight,5,0.93,7434,en.wikipedia.org,AI & Design|Web & UI,Erik Spiekermann - Wikipedia,https://en.wikipedia.org/wiki/Erik_Spiekermann,
910,2,v2-overnight,5,1.00,7434,en.wikipedia.org,AI & Design|Web & UI,Erik Spiekermann - Wikipedia,https://en.wikipedia.org/w/index.php?title=Erik_Spiekermann&amp;oldid=1342770096,
